   BENCHMARK INFORMATION
benchmark definition:    test/test-sets/dissertation/dcssat-er.xml
name:                    dcssat-er
run sets:                default
date:                    Fri, 2021-04-09 23:47:31 CST
tool:                    DC-SSAT
tool executable:         bin/dcssat
options:                 
parallel runs:           15
resource limits:
- memory:                8000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                8000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    alcom-PowerEdge-T440
os:                      Linux-5.4.0-58-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon Silver 4210 CPU @ 2.20GHz
- cores:                 40
- max frequency:         3200.0 MHz
- turbo boost enabled:   False
ram:                     134616.424448 MB
------------------------------------------------------------



default
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                              status                       cpu time   wall time        host
er-random-k-CNF/rand-5-40-160-20.61.sdimacs            done                           256.61      256.63        None
er-random-k-CNF/rand-5-40-160-20.62.sdimacs            done                           251.88      251.92        None
er-random-k-CNF/rand-5-40-160-20.63.sdimacs            done                           225.66      225.67        None
er-random-k-CNF/rand-5-40-160-20.64.sdimacs            done                           294.56      294.57        None
er-random-k-CNF/rand-5-40-160-20.65.sdimacs            done                           214.40      214.41        None
er-random-k-CNF/rand-5-40-200-20.66.sdimacs            done                           223.86      223.87        None
er-random-k-CNF/rand-5-40-200-20.67.sdimacs            done                           280.70      280.71        None
er-random-k-CNF/rand-5-40-200-20.68.sdimacs            done                           344.84      344.85        None
er-random-k-CNF/rand-5-40-200-20.69.sdimacs            done                           486.42      486.44        None
er-random-k-CNF/rand-5-40-200-20.70.sdimacs            done                           235.79      235.80        None
er-random-k-CNF/rand-5-40-240-20.71.sdimacs            done                           423.09      423.10        None
er-random-k-CNF/rand-5-40-240-20.72.sdimacs            done                           298.77      298.78        None
er-random-k-CNF/rand-5-40-240-20.73.sdimacs            done                           304.79      304.80        None
er-random-k-CNF/rand-5-40-240-20.74.sdimacs            done                           382.58      382.59        None
er-random-k-CNF/rand-5-40-240-20.75.sdimacs            done                           369.92      369.94        None
er-random-k-CNF/rand-5-40-280-20.76.sdimacs            done                           147.35      147.37        None
er-random-k-CNF/rand-5-40-280-20.77.sdimacs            done                           210.63      210.63        None
er-random-k-CNF/rand-5-40-280-20.78.sdimacs            done                           221.76      221.77        None
er-random-k-CNF/rand-5-40-280-20.79.sdimacs            done                           162.87      162.88        None
er-random-k-CNF/rand-5-40-280-20.80.sdimacs            done                           157.00      157.01        None
er-random-k-CNF/rand-5-50-200-25.81.sdimacs            OUT OF MEMORY                  427.22      427.23        None
er-random-k-CNF/rand-5-50-200-25.82.sdimacs            OUT OF MEMORY                  407.58      407.59        None
