   BENCHMARK INFORMATION
benchmark definition:    test/test-sets/dcssat-full.xml
name:                    dcssat-full
run sets:                default
date:                    Fri, 2021-01-29 19:06:55 CST
tool:                    DC-SSAT
tool executable:         bin/dcssat
options:                 
parallel runs:           12
resource limits:
- memory:                8000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                8000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    alcom-0A
os:                      Linux-5.4.0-26-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon CPU E5-2630 0 @ 2.30GHz
- cores:                 24
- max frequency:         2800.0 MHz
- turbo boost enabled:   False
ram:                     219679.203328 MB
------------------------------------------------------------



default
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                              status                       cpu time   wall time        host
re-strategic-company/x50.19.sdimacs                    TIMEOUT                        901.40      901.46        None
re-strategic-company/x50.4.sdimacs                     TIMEOUT                        901.37      901.40        None
re-strategic-company/x50.9.sdimacs                     TIMEOUT                        901.35      901.37        None
re-strategic-company/x55.14.sdimacs                    TIMEOUT                        901.35      901.36        None
re-strategic-company/x55.19.sdimacs                    TIMEOUT                        901.33      901.33        None
re-strategic-company/x55.4.sdimacs                     TIMEOUT                        901.34      901.35        None
re-strategic-company/x55.9.sdimacs                     TIMEOUT                        901.32      901.33        None
re-strategic-company/x60.14.sdimacs                    TIMEOUT                        901.27      901.33        None
re-strategic-company/x60.19.sdimacs                    TIMEOUT                        901.25      901.29        None
re-strategic-company/x60.4.sdimacs                     TIMEOUT                        901.28      901.31        None
re-strategic-company/x60.9.sdimacs                     TIMEOUT                        901.26      901.31        None
re-strategic-company/x65.14.sdimacs                    TIMEOUT                        901.25      901.26        None
re-strategic-company/x65.19.sdimacs                    TIMEOUT                        901.26      901.31        None
re-strategic-company/x65.4.sdimacs                     TIMEOUT                        901.31      901.31        None
re-strategic-company/x65.9.sdimacs                     TIMEOUT                        901.25      901.28        None
re-strategic-company/x70.14.sdimacs                    TIMEOUT                        901.24      901.26        None
re-strategic-company/x70.19.sdimacs                    TIMEOUT                        901.25      901.27        None
re-strategic-company/x70.4.sdimacs                     TIMEOUT                        901.28      901.30        None
re-strategic-company/x70.9.sdimacs                     TIMEOUT                        901.25      901.28        None
re-strategic-company/x75.14.sdimacs                    TIMEOUT                        901.20      901.27        None
re-strategic-company/x75.19.sdimacs                    TIMEOUT                        901.21      901.24        None
re-strategic-company/x75.4.sdimacs                     TIMEOUT                        901.23      901.25        None
re-strategic-company/x75.9.sdimacs                     TIMEOUT                        901.28      901.30        None
--------------------------------------------------------------------------------------------------------------------
Run set 1                                              done                        111115.66     9567.37           -

Statistics:            228 Files
  correct:               0
    correct true:        0
    correct false:       0
  incorrect:             0
    incorrect true:      0
    incorrect false:     0
  unknown:             133
